x,y
1.322763797304270668e+02,9.600378775595839898e+01
1.460581130291134571e+02,1.104973665853531202e+02
1.598398463277998474e+02,1.249909454147478272e+02
1.736215796264862377e+02,1.394845242441425341e+02
1.874033129251726280e+02,1.539781030735372553e+02
2.011850462238590183e+02,1.684716819029319765e+02
2.149667795225454086e+02,1.829652607323266977e+02
2.287485128212317989e+02,1.974588395617214189e+02
2.425302461199181892e+02,2.119524183911161401e+02
2.563119794186046079e+02,2.264459972205108613e+02
2.700937127172909982e+02,2.409395760499055825e+02
2.838754460159773885e+02,2.554331548793003037e+02
2.976571793146637788e+02,2.699267337086949965e+02
3.114389126133501691e+02,2.844203125380897177e+02
3.252206459120365594e+02,2.989138913674844389e+02
3.390023792107229497e+02,3.134074701968791601e+02
3.527841125094093400e+02,3.279010490262738813e+02
3.665658458080957303e+02,3.423946278556686025e+02
3.803475791067821206e+02,3.568882066850633237e+02
3.941293124054685109e+02,3.713817855144580449e+02
4.079110457041549012e+02,3.858753643438527661e+02
4.216927790028412915e+02,4.003689431732474873e+02
4.354745123015276818e+02,4.148625220026422085e+02
4.492562456002140721e+02,4.293561008320369297e+02
4.630379788989004624e+02,4.438496796614316509e+02
4.768197121975868527e+02,4.583432584908263721e+02
4.906014454962732430e+02,4.728368373202210933e+02
5.043831787949596333e+02,4.873304161496158144e+02
5.181649120936460804e+02,5.018239949790105356e+02
5.319466453923324707e+02,5.163175738084052000e+02
5.457283786910188610e+02,5.308111526377998644e+02
5.595101119897052513e+02,5.453047314671945287e+02
5.732918452883916416e+02,5.597983102965891931e+02
5.870735785870780319e+02,5.742918891259838574e+02
6.008553118857644222e+02,5.887854679553785218e+02
6.146370451844508125e+02,6.032790467847731861e+02
6.284187784831372028e+02,6.177726256141678505e+02
6.422005117818235931e+02,6.322662044435625148e+02
6.559822450805099834e+02,6.467597832729571792e+02
6.697639783791963737e+02,6.612533621023518435e+02
6.835457116778827640e+02,6.757469409317465079e+02
6.973274449765691543e+02,6.902405197611411722e+02
7.111091782752555446e+02,7.047340985905358366e+02
7.248909115739419349e+02,7.192276774199305009e+02
7.386726448726283252e+02,7.337212562493251653e+02
7.524543781713147155e+02,7.482148350787198297e+02
7.662361114700011058e+02,7.627084139081144940e+02
7.800178447686874961e+02,7.772019927375091584e+02
7.937995780673738864e+02,7.916955715669038227e+02
8.075813113660602767e+02,8.061891503962984871e+02
